ILLIQ,PE,PB,PS,CirculatedMarketValue,ChangeRatio,Liquidility
0.019072,37.104505,10.534802,8.467518,105178581300,0.03175,0.000113
0.00383,36.914225,10.480777,8.424095,104639203960,-0.00513,0.000107
0.016958,38.17007,10.83734,8.710688,108199094404,0.03402,0.000111
0.008319,37.913192,10.764407,8.652067,107470934995,-0.00673,0.000109
0.015551,37.218672,10.567217,8.493572,105502207704,-0.01832,0.000112
0.018074,36.467068,10.353819,8.322051,103371667211,-0.02019,0.000116
0.010178,36.714432,10.424051,8.378501,104072857753,0.00678,0.000116
0.004444,36.619292,10.397039,8.356789,103803169083,-0.00259,0.000112
0.000561,36.628806,10.39974,8.35896,103830137950,0.00026,0.000106
0.007932,36.857141,10.46457,8.411068,104477390758,0.00623,0.000105
0.018526,37.627773,10.68337,8.586932,106661868985,0.02091,0.000185
0.012051,37.294784,10.588827,8.510942,105717958640,-0.00885,0.000153
0.012015,36.990337,10.502387,8.441465,104854954896,-0.00816,0.000142
0.03308,36.086509,10.24577,8.235204,102292912531,-0.02443,0.000189
0.002746,36.019911,10.226862,8.220006,102104130462,-0.00185,0.000157
0.005484,36.134079,10.259276,8.24606,102427756866,0.00317,0.00014
0.006669,36.505124,10.364624,8.330735,103479542679,0.01027,0.000129
0.013644,37.370896,10.610436,8.528311,105933709576,0.02372,0.00013
0.006183,37.760969,10.721187,8.617328,107039433123,0.01044,0.000123
0.019568,38.969244,11.064243,8.893065,110464479232,0.032,0.00013
0.005756,39.540082,11.226317,9.023335,112082611252,0.01465,0.000123
0.005254,39.302233,11.158786,8.969056,111408389577,-0.00602,0.000117
0.013416,38.693338,10.985908,8.830102,109682382089,-0.01549,0.000119
0.020297,39.768418,11.291147,9.075443,112729864060,0.02778,0.000125
0.004677,39.616194,11.247927,9.040704,112298362188,-0.00383,0.00012
0.011632,40.101407,11.38569,9.151433,113673774405,0.01225,0.000119
0.012199,39.787446,11.296549,9.079785,112783801794,-0.00783,0.00012
0.03122,38.883618,11.039932,8.873525,110221759429,-0.02272,0.00013
0.006146,38.988272,11.069646,8.897408,110518416966,0.00269,0.000127
0.004796,38.807506,11.018322,8.856156,110006008493,-0.00464,0.000123
0.00019,38.81702,11.021024,8.858327,110032977360,0.00025,0.000117
0.011172,39.378345,11.180396,8.986425,111624140513,0.01446,0.000117
0.017095,38.607713,10.961596,8.810561,109439662286,-0.01957,0.000119
0.005508,38.807506,11.018322,8.856156,110006008493,0.00517,5.5e-05
0.004465,38.95973,11.061542,8.890894,110437510365,0.00392,5e-05
0.012076,39.216607,11.134475,8.949516,111165669774,0.00659,7.3e-05
0.023685,40.244116,11.426208,9.184001,114078307410,0.0262,0.000114
0.018056,39.587652,11.239823,9.034191,112217455587,-0.01631,0.000128
0.004595,39.473484,11.207408,9.008137,111893829183,-0.00288,0.000114
0.018119,38.531601,10.939987,8.793192,109223911350,-0.02386,0.000124
0.004001,38.645769,10.972401,8.819246,109547537754,0.00296,0.000113
0.018974,39.311747,11.161488,8.971227,111435358444,0.01723,0.000122
0.005847,39.169037,11.120969,8.93866,111030825439,-0.00363,0.000115
0.018103,41.052804,11.655813,9.368549,116370661105,0.04809,0.000121
0.016784,42.71775,12.128528,9.748502,121090212830,0.04056,0.000125
0.003502,42.517957,12.071802,9.702908,120523866623,-0.00468,0.000118
0.001441,42.565527,12.085309,9.713763,120658710958,0.00112,0.000111
0.007695,42.822404,12.158242,9.772385,121386870367,0.00603,0.000109
0.006795,43.012683,12.212267,9.815808,121926247707,0.00444,0.000106
0.004977,43.221991,12.271694,9.863573,122519562781,0.00487,0.000103
0.001862,43.145879,12.250084,9.846204,122303811845,-0.00176,9.8e-05
0.014888,43.745259,12.420261,9.982987,124002850466,0.01389,0.000101
0.005177,43.916511,12.468883,10.022068,124488290072,0.00391,9.8e-05
0.018326,45.08673,12.801135,10.28912,127805460713,0.02665,0.000102
0.014059,43.906997,12.466182,10.019897,124461321205,-0.02617,0.000141
0.016134,45.067702,12.795732,10.284778,127751522979,0.02644,0.000151
0.019607,46.361603,13.1631,10.580056,131419288891,0.02871,0.000166
0.003374,46.47577,13.195515,10.60611,131742915295,0.00246,0.000133
0.006458,46.66605,13.249539,10.649533,132282292635,0.00409,0.000119
0.006889,46.209379,13.11988,10.545317,130987787019,-0.00979,0.000111
0.035543,47.379598,13.452132,10.81237,134304957660,0.02532,0.000146
0.017362,48.416621,13.746566,11.049026,137244564163,0.02189,0.000149
0.000238,48.426135,13.749267,11.051197,137271533030,0.0002,0.000133
0.020433,47.141749,13.384601,10.758091,133630735985,-0.02652,0.00014
0.005293,47.40814,13.460235,10.818883,134385864261,0.00565,0.000132
0.003507,47.541336,13.498053,10.849279,134763428399,0.00281,0.000124
0.007951,46.675564,13.252241,10.651704,132309261502,-0.01821,0.000121
0.015513,48.787667,13.851914,11.133701,138296349976,0.04525,0.000123
0.003928,48.321482,13.719554,11.027314,136974875493,-0.00956,0.000118
0.001166,48.235856,13.695242,11.007774,136732155690,-0.00177,0.000111
0.012251,48.710637,13.830044,11.116123,138269381109,0.01124,0.000112
0.018173,47.418528,13.463185,10.821254,134601615197,-0.02653,0.000182
0.01196,47.988576,13.625034,10.951343,136219747217,0.01202,0.000151
0.004146,48.197594,13.684379,10.999042,136813062291,0.00436,0.000114
0.017351,50.962329,14.469349,11.629975,144661002588,0.05736,0.000129
0.00693,51.541878,14.633896,11.762232,146306103475,0.01137,0.000117
0.008551,50.86732,14.442374,11.608293,144391313918,-0.01309,0.000112
0.013471,51.665388,14.668964,11.790418,146656698746,0.01569,0.000115
0.001415,51.826902,14.714821,11.827277,147115169485,0.00313,0.000103
0.007508,50.876821,14.445072,11.610461,144418282785,-0.01833,9.9e-05
0.012927,49.746225,14.12407,11.352451,141208987612,-0.02222,0.000102
0.003761,49.470702,14.045843,11.289575,140426890469,-0.00554,9.7e-05
0.014968,50.686805,14.391122,11.567098,143878905445,0.02458,0.000101
0.014131,49.347191,14.010776,11.261389,140076295198,-0.02643,0.000104
0.015373,50.85782,14.439677,11.606125,144364345051,0.03061,0.000108
0.00903,51.931411,14.744493,11.851127,147411827022,0.02111,0.000106
0.003101,51.646387,14.663569,11.786082,146602761012,-0.00549,0.000102
0.02467,48.378109,13.735631,11.040237,137325470764,-0.06328,0.00011
0.006116,47.79856,13.571084,10.90798,135680369877,-0.01198,0.000108
0.022447,46.439944,13.185343,10.597934,131823821896,-0.02842,0.000114
0.018826,48.121587,13.662799,10.981697,136597311355,0.03621,0.000117
0.026071,46.867481,13.30673,10.695501,133037420911,-0.02606,0.000124
0.010677,46.458946,13.190738,10.60227,131877759630,-0.00872,0.000123
0.001021,46.50645,13.204225,10.613111,132012603965,0.00102,1e-05
0.005356,47.019494,13.34989,10.730191,133468922783,0.01103,3.2e-05
0.01399,46.202424,13.117906,10.54373,131149600221,-0.01738,6.8e-05
0.003533,45.993407,13.058561,10.496031,130556285147,-0.00452,6e-05
0.00139,46.059912,13.077443,10.511208,130745067216,0.00145,5.1e-05
0.019363,46.819977,13.293243,10.68466,132902576576,0.0165,7.4e-05
0.024297,48.444615,13.754514,11.055414,137514252833,0.0347,9.8e-05
0.002748,48.663133,13.816556,11.105282,138134536774,0.00451,9e-05
0.01986,49.841233,14.151045,11.374133,141478676282,0.02421,0.000102
0.000605,49.888737,14.164533,11.384974,141613520617,0.00095,9.2e-05
0.004019,49.613214,14.086305,11.322097,140831423474,-0.00552,8.7e-05
0.004223,49.784228,14.13486,11.361124,141316863080,0.00345,8.4e-05
0.013873,50.411282,14.312895,11.504222,143096808302,0.0126,8.8e-05
0.015545,51.361362,14.582644,11.721037,145793695002,0.01885,9.3e-05
0.001906,51.465871,14.612316,11.744887,146090352539,0.00203,8.8e-05
0.018835,50.819816,14.428887,11.597453,144256469583,-0.01255,9.4e-05
0.007306,51.066837,14.499022,11.653825,144957660125,0.00486,9.3e-05
0.020412,50.173762,14.245457,11.450018,142422586627,-0.01749,9.9e-05
0.000339,50.15476,14.240062,11.445682,142368648893,-0.00038,9.4e-05
0.007727,50.601298,14.366845,11.547585,143636185642,0.0089,9.3e-05
0.01076,51.114341,14.512509,11.664665,145092504460,0.01014,9.4e-05
0.011596,40.623998,12.194744,9.836672,143231652637,-0.01283,0.000116
0.000385,40.601051,12.187856,9.831116,143150746036,-0.00056,6e-05
0.013907,42.406222,12.729742,10.268219,149515398648,0.04446,8.6e-05
0.008703,41.656617,12.504722,10.08671,146872449682,-0.01768,8.6e-05
0.006327,41.266517,12.387619,9.992251,145497037465,-0.00936,8.2e-05
0.017878,42.666289,12.807811,10.331192,150432340126,0.03392,9.8e-05
0.012115,43.721855,13.124677,10.586786,154154043772,0.02474,0.000101
0.009091,43.232318,12.977724,10.468249,152428036284,-0.0112,0.0001
0.009923,43.68361,13.113196,10.577525,154019199437,0.01044,0.0001
0.009107,44.264937,13.287702,10.718287,156068833329,0.01331,9.9e-05
0.004299,44.700931,13.418581,10.823859,157606058748,0.00985,9.4e-05
0.007956,43.798346,13.147638,10.605307,154423732442,-0.02019,9.3e-05
0.012732,43.048741,12.922617,10.423798,151780783476,-0.01711,9.5e-05
0.007499,43.385298,13.023647,10.505292,152967413624,0.00782,9.4e-05
0.006334,43.84424,13.161415,10.61642,154585545644,0.01058,9.2e-05
0.002632,43.668312,13.108604,10.573821,153965261703,-0.00401,8.8e-05
0.013033,42.803972,12.849141,10.36453,150917779732,-0.01979,9e-05
0.004731,42.50566,12.759592,10.292297,149865993919,-0.00697,8.8e-05
0.016576,43.974273,13.200449,10.647906,155044016383,0.03455,9.2e-05
0.0315,41.702512,12.518499,10.097823,147034262884,-0.05166,0.000103
0.014303,41.059993,12.325624,9.942244,144768878056,-0.01541,0.000105
0.031587,43.109933,12.940986,10.438615,151996534412,0.04993,0.000115
0.01003,42.605097,12.789442,10.316375,150216589190,-0.01171,0.0001
0.01,43.117582,12.943283,10.440467,152023503279,0.01203,0.0001
0.022462,42.092612,12.635601,10.192282,148409675101,-0.02377,0.000142
0.029654,39.461346,11.845733,9.555148,139132384853,-0.06251,0.00018
0.001395,39.369557,11.818179,9.532923,138808758449,-0.00233,0.000147
0.010723,39.89734,11.976612,9.66072,140669610272,0.01341,0.00014
0.005159,39.446048,11.84114,9.551444,139078447119,-0.01131,0.000128
0.029953,40.799926,12.247555,9.879271,143851936578,0.03432,0.000149
0.000341,40.784628,12.242963,9.875567,143797998844,-0.00037,0.000133
0.012004,41.197676,12.366954,9.975582,145254317662,0.01013,0.000132
0.027582,42.849866,12.862918,10.375643,151079592934,0.0401,0.000145
0.00872,42.322083,12.704485,10.247846,149218741111,-0.01232,0.00014
0.000546,42.291487,12.695301,10.240437,149110865643,-0.00072,0.00013
0.004786,42.069665,12.628713,10.186725,148328768500,-0.00525,0.000124
0.004001,42.299136,12.697597,10.242289,149137834510,0.00545,0.000118
0.000262,42.291487,12.695301,10.240437,149110865643,-0.00018,3e-06
0.007573,42.826919,12.85603,10.370086,150998686333,0.01266,3.9e-05
0.003663,42.911058,12.881287,10.39046,151295343870,0.00196,3.8e-05
0.002753,43.002847,12.908841,10.412685,151618970274,0.00214,3.6e-05
0.009718,42.490362,12.755,10.288593,149812056185,-0.01192,4.8e-05
0.009102,42.941654,12.890472,10.397868,151403219338,0.01062,5.5e-05
0.019198,45.113979,13.542572,10.923874,159062377566,0.05059,7.5e-05
0.004821,44.808018,13.450727,10.849788,157983622886,-0.00678,7.1e-05
0.011885,44.379672,13.322144,10.746069,156473366334,-0.00956,7.7e-05
0.000777,44.349076,13.312959,10.738661,156365490866,-0.00069,7e-05
0.015131,45.947723,13.792851,11.125756,162001984069,0.03605,7.7e-05
0.010376,45.427589,13.636714,10.999811,160168101113,-0.01132,7.9e-05
0.004129,45.205767,13.570126,10.946099,159386003970,-0.00488,7.6e-05
0.012307,45.672358,13.71019,11.059079,161031104857,0.01032,8e-05
0.007479,46.322526,13.905361,11.216511,163323458552,0.01424,7.9e-05
0.008735,45.855935,13.765297,11.103531,161678357665,-0.01007,8e-05
0.018031,44.364374,13.317552,10.742365,156419428600,-0.03253,8.6e-05
0.001594,44.502057,13.358882,10.775703,156904868206,0.0031,8.2e-05
0.023637,46.039512,13.820404,11.147982,162325610473,0.03455,9e-05
0.030564,43.599471,13.087939,10.557152,153722541900,-0.053,0.000101
0.003913,43.882485,13.172896,10.625681,154720389979,0.00649,9.8e-05
0.008985,43.415894,13.032832,10.5127,153075289092,-0.01063,9.8e-05
0.009621,42.81927,12.853733,10.368234,150971717466,-0.01374,9.6e-05
0.013559,44.066062,13.228003,10.670132,155367642787,0.02912,0.000116
0.01744,45.41994,13.634418,10.997959,160141132246,0.03072,0.000135
0.011988,44.716229,13.423174,10.827563,157659996482,-0.01549,0.000132
0.011564,45.412291,13.632121,10.996107,160114163379,0.01557,0.000128
0.011774,46.276631,13.891584,11.205398,163161645350,0.01903,0.000127
0.013873,46.911501,14.082163,11.359125,165400061311,0.01372,0.000128
0.018767,46.20779,13.870919,11.188729,162918925547,-0.015,0.000136
0.020339,45.351099,13.613752,10.98129,159898412443,-0.01854,0.000143
0.002017,45.450536,13.643602,11.005368,160249007714,0.00219,0.000131
0.009033,45.878882,13.772185,11.109087,161759264266,0.00942,0.000127
0.006912,46.276631,13.891584,11.205398,163161645350,0.00867,0.000122
0.003936,46.001266,13.808923,11.138721,162190766138,-0.00595,0.000116
0.012323,47.095078,14.13727,11.403576,166047314119,0.02378,0.000117
0.008314,47.78349,14.343922,11.570268,168474512149,0.01462,0.000114
0.006944,48.334221,14.509243,11.703621,170416270573,0.01153,0.000111
0.001572,47.814087,14.353106,11.577676,168582387617,-0.01076,0.000109
0.005587,47.401039,14.229115,11.477661,167126068799,-0.00864,0.000106
0.014937,48.800811,14.649307,11.816601,172061371460,0.02953,0.000149
0.004699,49.145018,14.752633,11.899947,173274970475,0.00705,9.8e-05
0.010121,48.57899,14.582719,11.76289,171279274317,-0.01152,9.9e-05
0.002116,48.387764,14.525316,11.716586,170605052642,-0.00394,8e-05
0.010921,49.818132,14.954692,12.062935,175648230771,0.02956,8.6e-05
0.004946,49.588661,14.885808,12.007371,174839164761,-0.00461,8e-05
0.013217,50.812506,15.253189,12.303712,179154183481,0.02468,8.7e-05
0.006884,51.929265,15.588424,12.574123,183091638063,0.02198,8.5e-05
0.003408,52.342312,15.712415,12.674138,184547956881,0.00795,7.9e-05
0.010736,53.535561,16.070611,12.963071,188755100133,0.0228,8.2e-05
0.009368,55.141857,16.552798,13.352019,194418562203,0.03,8.3e-05
0.010032,52.418803,15.735376,12.69266,184817645551,-0.04938,8.4e-05
0.000851,52.556485,15.776706,12.725998,185303085157,0.00263,7.9e-05
0.006187,53.267845,15.990247,12.898246,187811189788,0.01354,7.7e-05
0.000742,53.321388,16.006319,12.911211,187999971857,0.00101,7.3e-05
0.005314,53.948609,16.194602,13.063086,190211418951,0.01176,7.2e-05
0.005715,53.076619,15.932843,12.851943,187136968113,-0.01616,7.1e-05
0.000222,53.061321,15.928251,12.848239,187083030379,-0.00029,6.7e-05
0.007826,54.598776,16.389773,13.220517,192503772646,0.02898,6.8e-05
0.000189,54.560531,16.378292,13.211257,192368928311,-0.0007,6.4e-05
0.008903,56.312159,16.904106,13.635395,198544798854,0.0321,6.5e-05
0.003334,57.321831,17.207195,13.879876,202104689298,0.01793,6.4e-05
0.00351,56.61812,16.995951,13.70948,199623553534,-0.01228,3.5e-05
0.011253,59.601242,17.891442,14.431812,210141411664,0.05269,7.4e-05
0.006239,61.123399,18.348372,14.800386,215508216197,0.02554,7e-05
0.002922,61.911249,18.584873,14.991155,218286009498,0.01289,6e-05
0.000544,61.74297,18.534358,14.950408,217692694424,-0.00272,4.9e-05
0.000436,61.482903,18.45629,14.887436,216775752946,-0.00421,4.2e-05
0.00793,58.102032,17.4414,14.068794,204855513732,-0.05499,4.7e-05
0.009952,61.414062,18.435625,14.870767,216533033143,0.057,5.3e-05
0.005353,59.677732,17.914403,14.450333,210411100334,-0.02827,5.3e-05
0.003903,58.775147,17.64346,14.231781,207228774028,-0.01512,5.2e-05
0.002155,59.517102,17.866184,14.411438,209844754127,0.01262,4.9e-05
0.005321,58.331503,17.510284,14.124358,205664579742,-0.01992,5e-05
0.001241,58.74455,17.634275,14.224373,207120898560,0.00708,4.7e-05
0.006465,57.130605,17.149792,13.833573,201430467623,-0.02747,4.8e-05
0,57.130605,17.149792,13.833573,201430467623,0,4.5e-05
0.007796,58.874584,17.67331,14.255859,207579369299,0.03053,4.7e-05
0.005835,57.757826,17.338075,13.985448,203641914717,-0.01897,4.8e-05
0.010841,55.164804,16.559687,13.357575,194499468804,-0.04489,5.1e-05
0.002348,54.721161,16.426511,13.250151,192935274518,-0.00804,4.9e-05
0.012634,56.327457,16.908698,13.639099,198598736588,0.02935,5.3e-05
0.001799,56.602822,16.991359,13.705776,199569615800,0.00489,1.8e-05
0.004245,55.723184,16.727304,13.492781,196468196095,-0.01554,3e-05
0.00103,55.547256,16.674493,13.450182,195847912154,-0.00316,2.4e-05
0.010314,54.292815,16.297928,13.146432,191425017966,-0.02258,4.3e-05
0.013904,56.449841,16.945436,13.668733,199030238460,0.03973,6.3e-05
0.010367,58.74455,17.634275,14.224373,207120898560,0.04065,6.9e-05
0.001994,58.499781,17.560799,14.165105,206257894816,-0.00417,6.2e-05
0.008689,57.48246,17.255414,13.918771,202671035505,-0.01739,6.5e-05
0.003586,58.247363,17.485027,14.103984,205367922205,0.01331,6.2e-05
0.001267,58.560974,17.579168,14.179922,206473645752,0.00538,5.7e-05
0.003432,58.11733,17.445993,14.072498,204909451466,-0.00758,5.5e-05
0.009489,56.503385,16.961509,13.681698,199219020529,-0.02777,5.8e-05
0.004176,55.922058,16.787003,13.540936,197169386637,-0.01029,5.7e-05
0.000598,55.845568,16.764042,13.522415,196899697967,-0.00137,5.3e-05
0.002618,56.212721,16.874256,13.611317,198194203583,0.00657,5.2e-05
0.008948,54.376954,16.323185,13.166805,191721675503,-0.03266,5.4e-05
0.00275,54.897088,16.479322,13.29275,193555558459,0.00957,5.2e-05
0.00316,54.552882,16.375996,13.209404,192341959444,-0.00627,5.1e-05
0.006141,53.895065,16.178529,13.050121,190022636882,-0.01206,5.2e-05
0.008271,55.967952,16.80078,13.552049,197331199839,0.03846,5.3e-05
0.009796,54.453445,16.346147,13.185327,191991364173,-0.02706,5.6e-05
0.003168,54.139834,16.252005,13.109389,190885640626,-0.00576,5.4e-05
0.014309,52.625326,15.797372,12.742667,185545804960,-0.02797,0.000143
0.002024,52.99248,15.907586,12.83157,186840310576,0.00698,8.2e-05
0.001735,52.785956,15.84559,12.781562,186112151167,-0.0039,6e-05
0.015778,49.481575,14.853662,11.981441,174461600623,-0.0626,8.5e-05
0.009973,50.78191,15.244004,12.296303,179046308013,0.02628,8.8e-05
0.012102,49.672801,14.911066,12.027744,175135822298,-0.02184,9.3e-05
0.017947,51.929265,15.588424,12.574123,183091638063,0.04543,0.000106
0.004531,52.610028,15.792779,12.738963,185491867226,0.01311,9.8e-05
0.005201,53.076619,15.932843,12.851943,187136968113,0.00887,9.3e-05
0.00554,52.610028,15.792779,12.738963,185491867226,-0.00879,8.9e-05
0.014754,51.271448,15.390957,12.41484,180772315501,-0.02544,9.4e-05
0.006347,52.288769,15.696342,12.661173,184359174812,0.01984,9.2e-05
0.017183,50.085848,15.035057,12.127759,176592141116,-0.04213,9.8e-05
0.012193,51.630952,15.498875,12.50189,182039852250,0.03085,0.0001
0.01036,53.275494,15.992543,12.900098,187838158655,0.03185,0.0001
0.011464,52.388206,15.726192,12.685251,184709770083,-0.01665,0.000101
0.00701,53.000129,15.909882,12.833422,186867279443,0.01168,9.9e-05
0.010576,52.059298,15.627458,12.60561,183550108802,-0.01775,9.9e-05
0.006685,53.313739,16.004023,12.909359,187973002990,0.0241,9.8e-05
0.00473,52.663572,15.808852,12.751928,185680649295,-0.0122,9.5e-05
0.003454,53.130162,15.948916,12.864908,187325750182,0.00886,9.2e-05
0.012206,51.96751,15.599904,12.583384,183226482398,-0.02188,9.4e-05
0.003043,52.395855,15.728488,12.687103,184736738950,0.00824,9.1e-05
0.017388,50.751314,15.23482,12.288895,178938432545,-0.03139,0.000174
0.013279,51.913967,15.583832,12.570419,183037700329,0.02291,0.000153
0.007822,52.770658,15.840998,12.777858,186058213433,0.0165,0.000128
0.010846,51.630952,15.498875,12.50189,182039852250,-0.0216,0.000123
0.00217,51.783933,15.544797,12.538933,182579229590,0.00296,0.000103
0.020191,50.483598,15.154455,12.22407,177994522200,-0.02511,0.000119
0.014241,51.539164,15.471321,12.479665,181716225846,0.02091,0.000123
0.003857,51.936914,15.59072,12.575975,183118606930,0.00772,0.000112
0.010859,52.984831,15.90529,12.829717,186813341709,0.02018,0.000112
0.000402,53.015427,15.914474,12.837126,186921217177,0.00058,0.000101
0.005799,52.510591,15.76293,12.714885,185141271955,-0.00952,9.7e-05
0.010596,53.581455,16.084388,12.974184,188916913335,0.02039,9.8e-05
0.004926,54.292815,16.297928,13.146432,191425017966,0.01328,9.4e-05
0.005964,54.920035,16.486211,13.298307,193636465060,0.01155,9.2e-05
0.020814,58.362099,17.519469,14.131766,205772455210,0.06267,9.9e-05
0.00517,57.750176,17.335778,13.983596,203614945850,-0.01048,9.6e-05
0.005806,59.486506,17.857,14.40403,209736878659,0.03007,9.4e-05
0.004879,60.335549,18.11187,14.609616,212730422896,0.01427,9.2e-05
0.002017,60.580318,18.185346,14.668884,213593426640,0.00406,8.8e-05
0.019897,56.602822,16.991359,13.705776,199569615800,-0.06566,0.000199
0.004283,57.291235,17.198011,13.872468,201996813830,0.01216,0.000121
0.004594,57.819018,17.356444,14.000265,203857665653,0.00921,9.6e-05
0.012007,55.424871,16.637755,13.420548,195416410282,-0.04141,0.000102
0.008604,57.214744,17.175049,13.853946,201727125160,0.03229,9.9e-05
0.007633,54.935333,16.490803,13.302011,193690402794,-0.03984,9.5e-05
0.003065,54.537584,16.371404,13.2057,192288021710,-0.00724,8.6e-05
0.009517,53.130162,15.948916,12.864908,187325750182,-0.02581,8.7e-05
0.00166,53.321388,16.006319,12.911211,187999971857,0.0036,7.9e-05
0.01579,55.187751,16.566575,13.363131,194580375405,0.035,8.7e-05
0.007406,56.740505,17.032689,13.739114,200055055406,0.02814,8.6e-05
0.011373,55.302487,16.601017,13.390913,194984908410,-0.02534,8.8e-05
0.004078,54.667617,16.410438,13.237186,192746492449,-0.01148,8.5e-05
0.017926,52.801254,15.850183,12.785266,186166088901,-0.03414,9.1e-05
0.011544,49.565714,14.87892,12.001815,174758258160,-0.06128,9.3e-05
0.022295,44.609143,13.391028,10.801633,157282432344,-0.1,0.000101
0.001204,44.899806,13.478281,10.872014,158307249290,0.00652,9.6e-05
0.023707,49.389787,14.826109,11.959215,174137974219,0.1,0.000104
0.003206,49.871676,14.970765,12.0759,175837012840,0.00976,3.2e-05
0.012861,52.166385,15.659604,12.631539,183927672940,0.04601,8e-05
0.013283,50.246478,15.083275,12.166654,177158487323,-0.0368,9.8e-05
0.00745,49.68045,14.913362,12.029596,175162791165,-0.01127,9.2e-05
0.006981,50.246478,15.083275,12.166654,177158487323,0.01139,8.8e-05
0.006477,49.764589,14.938619,12.04997,175459448702,-0.00959,8.4e-05
0.007536,50.23118,15.078683,12.16295,177104549589,0.00938,8.3e-05
0.005299,49.764589,14.938619,12.04997,175459448702,-0.00929,7.9e-05
0.000715,49.856378,14.966173,12.072196,175783075106,0.00184,7.1e-05
0.013297,48.479552,14.552869,11.738812,170928679046,-0.02762,7.7e-05
0.006587,49.060878,14.727375,11.879574,172978312938,0.01199,7.6e-05
0.006317,48.326572,14.506947,11.701769,170389301706,-0.01497,7.5e-05
0.01198,49.489224,14.855959,11.983293,174488569490,0.02406,7.8e-05
0.018649,48.165942,14.458728,11.662874,169822955499,-0.02674,8.6e-05
0.008039,48.632533,14.598792,11.775854,171468056386,0.00969,8.6e-05
0.000763,48.670778,14.610273,11.785115,171602900721,0.00079,8.1e-05
0.014733,47.737596,14.330145,11.559155,168312698947,-0.01917,8.5e-05
0.006245,47.477529,14.252076,11.496183,167395757469,-0.00545,8.4e-05
0.00846,47.072131,14.130382,11.39802,165966407518,-0.00854,8.4e-05
0.017789,48.395413,14.527612,11.718438,170632021509,0.02811,8.8e-05
0.007208,47.852332,14.364587,11.586937,168717231952,-0.01122,8.8e-05
0.005326,48.471903,14.550573,11.73696,170901710179,0.01295,8.6e-05
0.019624,51.554462,15.475913,12.483369,181770163580,0.06359,0.000196
0.001805,51.753337,15.535613,12.531524,182471354122,0.00386,0.000107
0.001018,51.868072,15.570055,12.559306,182875887127,0.00222,7.5e-05
0.014942,50.583035,15.184305,12.248148,178345117471,-0.02478,9.3e-05
0.000586,50.621281,15.195786,12.257409,178479961806,0.00076,7.6e-05
0.006761,50.223531,15.076387,12.161098,177077580722,-0.00786,7.5e-05
0.016456,51.09552,15.338146,12.372241,180152031560,0.01736,8.7e-05
0.003865,51.401482,15.429991,12.446326,181230786240,0.00599,8.1e-05
0.014064,53.367282,16.020096,12.922324,188161785059,0.03824,8.8e-05
0.000966,53.221951,15.97647,12.887134,187649376586,-0.00272,8e-05
0.003376,53.54321,16.072907,12.964923,188782069000,0.00604,7.6e-05
0.008196,52.395855,15.728488,12.687103,184736738950,-0.02143,7.6e-05
0.014984,51.233203,15.379476,12.405579,180637471166,-0.02219,8.2e-05
0.000243,51.210256,15.372588,12.400023,180556564565,-0.00045,7.6e-05
0.007852,50.101146,15.039649,12.131464,176646078850,-0.02166,7.6e-05
0.007439,50.475595,15.152053,12.222132,178021491067,0.00779,7.6e-05
0.008635,49.802689,14.950056,12.059195,175648230771,-0.01333,7.7e-05
0.001461,49.886802,14.975306,12.079563,175944888308,0.00169,7.3e-05
0.019209,52.035513,15.620318,12.59985,183523139935,0.04307,8e-05
0.006322,52.609013,15.792475,12.738717,185785410592,0.01102,7.9e-05
0.013616,41.661091,13.093689,10.674991,181842871355.6,-0.02122,0.000136
0.0165,40.213408,12.638696,10.304046,175524007100,-0.03475,0.000151
0.004904,40.510369,12.732028,10.380137,176820184383.2,0.00738,0.000117
0.010639,41.04861,12.901192,10.518053,179169505709,0.01329,0.000114
0.014753,40.429942,12.70675,10.359529,176469136369,-0.01507,0.000121
0.016976,41.889998,13.165632,10.733645,182842008011.4,0.03611,0.000129
0.012367,41.184716,12.943969,10.552928,179763586963.8,-0.01684,0.000128
0.015081,41.704397,13.1073,10.686088,182031897209.4,0.01262,0.000131
0.005846,41.407437,13.013968,10.609996,180735719926.2,-0.00712,0.000123
0.021593,44.098642,13.859788,11.299575,192482326555.2,0.06499,0.000132
0.004981,44.426536,13.962842,11.383592,193913522305.4,0.00744,0.000125
0.004627,44.723496,14.056174,11.459684,195209699588.6,0.00668,0.000118
0.000959,44.636883,14.028952,11.437491,194831647881,-0.00194,0.00011
0.009248,45.224617,14.213672,11.588088,197396998754,0.01317,0.000109
0.009312,44.667816,14.038674,11.445417,194966666348,-0.01231,0.000108
0.002301,44.537896,13.997841,11.412127,194399588786.6,-0.00291,0.000102
0.004266,44.822483,14.087285,11.485048,195641758683,0.00639,9.9e-05
0.006841,45.150377,14.190339,11.569065,197072954433.2,0.00732,9.7e-05
0.002635,44.909097,14.114506,11.507241,196019810390.6,-0.00534,9.3e-05
0,44.909097,14.114506,11.507241,196019810390.6,0,8.9e-05
0.001175,44.834857,14.091173,11.488218,195695766069.8,-0.00165,8.5e-05
0.001722,44.729683,14.058118,11.461269,195236703282,-0.00235,8.2e-05
0.014038,45.750485,14.378947,11.722833,199692312693,0.02282,0.00014
0.01086,46.740353,14.690053,11.976471,204012903637,0.02164,0.000124
0.001202,46.647553,14.660887,11.952693,203607848236,-0.00199,8.7e-05
